,Unnamed: 0,question_text,topics,answer_text,q_token_count,a_token_count,a_text_length,proba_F,proba_T,predicted_tf_type
534,1504,after  years of being straight how could i now find myself interested in people of the same sex i have had a few same sex encounters of my own doing,lgbtq,it sounds like this revelation has rocked your sense of yourself which is understandable there are no rules about who we are attracted to who we may choose to be intimate with and who we may choose to love although this is changing thankfully our culture has provided limited openly acceptable options for all of these asking us to generally fit into a heteronormative model from my perspective supporting a variety of kinds of couples it doesnt mater whether you had other inclinations that have been suppressed or if you are discovering something new about yourself i support you and all my clients in accepting yourself as you are in this moment it can be okay if that is scary or uncomfortable it makes sense if its new its also okay to find support with trusted friends lgbtq friendly organizations or a therapist i wish you all the best on whatever comes next for you,1,1,873,0.7275237582852794,0.2724762417147206,F
535,1158,"ive been with my husband for eight years now we have split twice before and the first time was because he cheated i took him back months later and he really tried making it up to me by making a lot of changes however we continued to have issues because of my lack of trust my insecurities and trust issues lead to physical abuse which lead to us separating again during that separation he consoled himself by talking to the same girl he cheated on me with but we then ended up back together and worked it out for a while until i got pregnant with our second child
   the baby was a few months old and he confessed to me about his secret relationship with her he told me how he could never stop talking to her and how during our issues she has been and is the only women hes gone behind my back with but on a friendship level because shes miles away he confessed how he fought feelings for her and feels like hes possibly in love with her too he said he feels like hes in love with the both of us now because this women has fallen for him and she hasnt been able to leave him alone since even though she knows that hes still with me and happy with our family she cant help it and he confessed how his feeling for her are mutual being that he loves me too he wanted to be with the both of us at the same time he wanted to have affairs with her behind my back by flying her out and staying at a hotels but he didnt want me to find out so he told me everything he said he didnt want to continue to lie to me and so i can finally stop accusing him of being with other women when its only been this one girl the whole time he feels like my insecurities and trust issues are what pushed him closer towards her and that no matter what he did to do right i would still accuse him hes caught up in his feelings and pretty much says that he wants her but doesnt want me to leave him because im the one he wants to be with for the rest of his life
   im of course hurt and in shock i feel like i have to make a decision on whether i want to allow it and deal with having to share him or walk away both of these decisions are really hard to make because i feel like whether i stay or go my heart will still be torn apart i have to make a decision quick because she will be flying out sooner than i thought",intimacy,hi jayuya im struggling in this moment with my own biases i have biases that are about respect and every individuals need for and right to respect your husband lies cheats and physically hurts you he makes excuses and blames you for these behaviours and trains you to do the same he demonstrates many controlling and abusive behaviours and now in an attempt to manipulate and silence you he wants to have his cake and eat it too and suggests you should share him there arent many crumbs of this cake left for you are thereso my biases about respect dont make me want to rescue you or tell you what to do i cant do that and i dont think either of those things will help you id like to ask you some questions thoughare you happy do you know what happy is do you know what respect is are your children safe are your children witnessing violence because if they are then theyre not safe do you have supports do your family and friends know whats happening in your life have you ever been to a womens shelter are you willing to sit down in an office with a professional who can help you think clearly thats what i suggest these are big decisions you deserve some support i wish you the best,1,1,1185,0.7274066135755364,0.2725933864244636,F
536,2069,"ive been with my husband for eight years now we have split twice before and the first time was because he cheated i took him back months later and he really tried making it up to me by making a lot of changes however we continued to have issues because of my lack of trust my insecurities and trust issues lead to physical abuse which lead to us separating again during that separation he consoled himself by talking to the same girl he cheated on me with but we then ended up back together and worked it out for a while until i got pregnant with our second child

the baby was a few months old and he confessed to me about his secret relationship with her he told me how he could never stop talking to her and how during our issues she has been and is the only women hes gone behind my back with but on a friendship level because shes miles away he confessed how he fought feelings for her and feels like hes possibly in love with her too he said he feels like hes in love with the both of us now because this women has fallen for him and she hasnt been able to leave him alone since even though she knows that hes still with me and happy with our family she cant help it and he confessed how his feeling for her are mutual being that he loves me too he wanted to be with the both of us at the same time he wanted to have affairs with her behind my back by flying her out and staying at a hotels but he didnt want me to find out so he told me everything he said he didnt want to continue to lie to me and so i can finally stop accusing him of being with other women when its only been this one girl the whole time he feels like my insecurities and trust issues are what pushed him closer towards her and that no matter what he did to do right i would still accuse him hes caught up in his feelings and pretty much says that he wants her but doesnt want me to leave him because im the one he wants to be with for the rest of his life

im of course hurt and in shock i feel like i have to make a decision on whether i want to allow it and deal with having to share him or walk away both of these decisions are really hard to make because i feel like whether i stay or go my heart will still be torn apart i have to make a decision quick because she will be flying out sooner than i thought",marriageintimacy,hi jayuya im struggling in this moment with my own biases i have biases that are about respect and every individuals need for and right to respect your husband lies cheats and physically hurts you he makes excuses and blames you for these behaviours and trains you to do the same he demonstrates many controlling and abusive behaviours and now in an attempt to manipulate and silence you he wants to have his cake and eat it too and suggests you should share him there arent many crumbs of this cake left for you are thereso my biases about respect dont make me want to rescue you or tell you what to do i cant do that and i dont think either of those things will help you id like to ask you some questions thoughare you happy do you know what happy is do you know what respect is are your children safe are your children witnessing violence because if they are then theyre not safe do you have supports do your family and friends know whats happening in your life have you ever been to a womens shelter are you willing to sit down in an office with a professional who can help you think clearly thats what i suggest these are big decisions you deserve some support i wish you the best,1,1,1185,0.7274066135755364,0.2725933864244636,F
537,990,every time i speak he says i anger him also when hes mad at something like work he gets angry at me i feel like were so distant from each other now we used to laugh all the time and i feel like he lets too much negativity in what should i do weve been married for two years but together for seven,angermanagement,hi newark it sounds to me like your husband is going through something and i think you understand that you might feel very helpless sad and disrespected at the same time hes changed its unfair for him to blame you for his emotions his mood issues are about him not you and hes either not recognising that or not taking responsibility for it are you respecting yourself here by drawing appropriate boundaries you can let him know when you feel disrespected and whats not okay with youhe may be experiencing depression which often shows up as irritability in men it could be that hes not telling you something or hes unaware of his emotional processes you can try a im really worried about you you dont seem happy and i dont know how to help you some things are happening that arent okay with me will you see a therapist approach perhaps you could go with him the first time  its about a combination of compassion selfrespect and seeking professional help i believe i wish you well,1,1,979,0.7270921992448812,0.2729078007551188,F
538,1750,is it normal for people to cry during therapy or is it just me,counselingfundamentals,yes it is absolutely normal  a good therapist can help your feel safe enough to really identify painful wounds  there are some things that need to be cried about before they can heal  therapists are fine with tears and buy tissues by the case  that said if you dont cry during therapy it doesnt mean you are doing it wrong  as long as you feel safe and have a sense that your therapist gets you and you feel progress during your course of treatment you are doing therapy right,1,1,476,0.7269713097973023,0.2730286902026976,F
539,59,"i have so many issues to address i have a history of sexual abuse im a breast cancer survivor and i am a lifetime insomniac    i have a long history of depression and im beginning to have anxiety i have low self esteem but ive been happily married for almost  years
   ive never had counseling about any of this do i have too many issues to address in counseling",depression,the short answer is absolutely not the longer answer is that it might take some time to process all of the issues and it may feel quite muddy in the issues for a lot longer than is tolerable which is why counseling may have been postponed to begin with for you its important to be realistic when entering counseling of any sort and that the therapist be realistic with you about what you might be able to expect working with that person i use the words might be able to expect because therapy experiences can vary but that not having counseling about trauma that you have experienced much earlier in your life can play a significant role in the process and how long that process could take to unpack all that may have been buried over timeit might also be helpful in counseling to work with the therapist on figuring out where to begin but to also manage the feelings of being overwhelmed that may make it hard to continue to show up and do the work required week in and week out it isnt easy work trying to process past pain that you experienced and so consistent practice of selfcare including leaning on support systems outside of therapy is key,1,1,1148,0.7269280018954141,0.273071998104586,F
540,261,i feel like i am internally screaming all the time externally i am calm but i have this intense unidentifiable emotion constantly i dont feel sad i dont cry a lot i feel rather emotionally distant other than the internal screaming it kind of feels like im a caged animal,depression,it sounds like you are trying to find a label to help you to understand why you are feeling the way you are feeling  sometimes there are no labels for how we feel  sometimes there is no name for the emotions that we are experiencing regardless you do not have to continue to feel this way no matter what you call it  if you are seeking to experience an internal calmness such as your external calmness you may want to try some mindfulness practices or meditation  however being able to get at the root cause of what you are feeling may be what you need to help you release this feeling for the long term  i recommend seeking support for this to allow this internal screaming to get some air and begin to breathe,1,1,711,0.7269152561253905,0.2730847438746094,F
541,1004,my spouse visited the red light district a couple of years back in amsterdam after he got back from the trip he got me tested for stds in the aftermath he has provided multiple versions of what happened from having a total blackout to being touched by a prostitute how do i know if he had sex,intimacy,i am so sorry you are going through this the harsh reality is that you cant possibly know being in a healthy relationship means that you have to trust that what your spouse tells you is true if he tells you he was not with a prostitute and you dont believe him than that means there is lack of trust in your relationship if you are experiencing mistrust in your relationship and are worried about infidelity or stds that is very serious and it sounds like you both could benefit from being in marital counseling together trust is so important in any relationship and if the trust isnt there its important to build that trust so you can have a happy and healthy home together if your spouse is unwilling to go for marital counseling with you then go for individual counseling there have been plenty of success stories when even just one of the spouses goes for therapy,1,1,867,0.7268000466582782,0.2731999533417217,F
542,40,"i have so many issues to address i have a history of sexual abuse im a breast cancer survivor and i am a lifetime insomniac    i have a long history of depression and im beginning to have anxiety i have low self esteem but ive been happily married for almost  years
   ive never had counseling about any of this do i have too many issues to address in counseling",depression,it sounds like you fear that you may burden your counselor or you will be too much for them to handle  that fear is very normal and that doesnt mean it is true  it speaks to the fact that you are very human with a multitude of experiences that maybe dont fit into one neat and tidy category however it may be worth your time to explore if there is a theme that ties your experiences together eg fear of death fear of loss etc  when i first see clients i want to know how they perceive seeing a counselor and the things they fear about the process  it sounds like you may benefit from voicing and processing through these concerns with a counselor you feel is a good fit for you and your needs  its also important to note that you are already a great candidate based on your question you seem to have interest in seeking help enough motivation to ask questions about counseling and courage to put some tough stuff out there despite anonymity  those are all reasons you are already a wonderful fit for counseling,1,1,1010,0.7267147895940542,0.2732852104059457,F
543,724,something happened this summer that i cannot forgive myself for when i think about what happened i feel ashamed and guilty even though my loved ones forgave me,selfesteem,realize that you are human not perfect and will make the wrong decisions at times   that is ok we all have  however the best way is to say ok i did it learned from it will not do that again  ever  you can get pass it grow from it  unfortunately we forgive others faster than we do ourselves because we hold ourselves to higher standards or expected better behavior from ourselves  it can be embarrassing hurtful almost unforgiving at times  but how do you forgive yourself take a deep breathe and then acknowledge that you did something wrong acknowledge it and say to self  i forgive me  just like you would say to someone else   this starts the process of forgiving also ask yourself these questions   what lesson did i learn  what would i have done differently  what will be a trigger that will make me do that again if i happened to be weak or tempted  avoid or prepare for those triggers  forgiving yourself will set you free from the prison you have put yourself in  you would start back living,1,1,1000,0.7265949066509856,0.2734050933490144,F
544,1730,"how do you know you have the right therapist for you
 how would i know how to train my therapist to be able to give me what i need from treatment",counselingfundamentals,i think its crucial that a person finds the right therapist questions questions questions first i would ask them if they have experience and training in whatever the primary issues are that you are wanting to work on you want to make sure the therapist has the skills and experience to help you its okay to ask have you worked with these issues before and can you tell me what methods you use to treat these issues and are the methods you use evidencedbased then i would ask what expectations the therapist is going to have of you the client do they expect you to do homework come with something to talk about each session or keep a journal see if their expectations align with what you are looking for and lastly i would schedule a session and try out the therapist  see if you feel comfortable and safe  as for training your therapist i would suggest you be the leader of your therapy ask for what you want be direct and do hesitate to tell your therapist if you feel you are not getting what you need they cant read your mind and would likely find that information very valuable they want you to feel better and to make progress and if they are going down the wrong path you should let them know,1,1,1198,0.7260094155484459,0.2739905844515541,F
545,1718,"how do you know you have the right therapist for you
 how would i know how to train my therapist to be able to give me what i need from treatment",counselingfundamentals,i think the most important to be the right therapist to you is being able to make the click it means to combine my years of education and training with my personal experiences and how those could help you to figure it out your exploration about yourself help you process them in the way that you may be able to learn how to deal with lifes difficulties on the other side that would be important in your process is that you can trust in me as one who has been learning for my own process of life also i have been in your place as a counselee and i know how important is to get help i was once divorced and i understand the pain of loss i was a victim of domestic violence and i am a survivor i am multicultural i am multiracial married i am a mother of adult children i understand the development process from the cradle to the marriage and have watched them grow in their careers i have values and principles rooted in the knowledge of divine wisdom and that life has much more meaning when we live a mindfulness life,1,1,1017,0.7259701661894897,0.2740298338105103,F
546,1653,"i keep having these random thoughts that i dont want things like you arent worth anything i know theyre my own thoughts but it feels like someone else is saying it
   what is wrong with me and how can i stop having these thoughts",diagnosis,you are valid   it is very unnerving when thoughts control your life  one way to combat them is to figure out whose voice the words are said in oftentimes people say things to us and it stays with us and it is not often true  we let others opinions penetrate our brains and live rentfree in our heads  you could try to rewrite the thoughts the negative thoughts rewrite them in a positive way   for example you are not worth anything you could rewrite that in a way that shows all the ways you are worthy  write all your accomplishments and things you have overcome and proof that you are in fact worthy because you are  you can  interrupt the thought focus redirect elsewhere if you are replaying a specific moment you could go back into that moment and retell the moment rewrite the moment so that it is what you would rather it have been your mind does not know anything other than what we feed it feed and integrate more positive thoughts and actions into your routine to possibly see a positive change a change for the better this video could be beneficial for you  negotiating with inner critic,1,1,1100,0.7258525958220774,0.2741474041779226,F
547,366,i dont remember when the voices in my head started but i remember hearing them when i was little    i know its not normal to hear voices that arent your own i fight the voices and i want them to stop theyve been here so long and i want them gone how can i make the voices stop,anxiety,you are valid   it is very unnerving when thoughts control your life  one way to combat them is to figure out whose voice the words are said in oftentimes people say things to us and it stays with us and it is not often true  we let others opinions penetrate our brains and live rentfree in our heads  you could try to rewrite the thoughts the negative thoughts rewrite them in a positive way   for example you are not worth anything you could rewrite that in a way that shows all the ways you are worthy  write all your accomplishments and things you have overcome and proof that you are in fact worthy because you are  you can  interrupt the thought focus redirect elsewhere if you are replaying a specific moment you could go back into that moment and retell the moment rewrite the moment so that it is what you would rather it have been your mind does not know anything other than what we feed it feed and integrate more positive thoughts and actions into your routine to possibly see a positive change a change for the better this video could be beneficial for you  negotiating with inner critic,1,1,1100,0.7258525958220774,0.2741474041779226,F
548,1531,often times i find myself thinking scary thoughts and sometimes i even scare myself into thinking that something bad is going to happen to me once it starts the thought continues going through my head and i cant get it out how can i stop these thoughts,behavioralchange,"you are
valid   it is very unnerving when thoughts control your life 
one way to combat them is to figure out whose voice the words are said in
oftentimes people say things to us and it stays with us and it is not often
true  we let others opinions penetrate our brains and live rentfree in
our heads  you could try to rewrite the thoughts the negative thoughts
rewrite them in a positive way   for example you are not worth
anything you could rewrite that in a way that shows all the ways you are
worthy  write all your accomplishments and things you have overcome and
proof that you are in fact worthy because you are  you can 
interrupt the thought focus redirect elsewhere if you are replaying a
specific moment you could go back into that moment and retell the moment
rewrite the moment so that it is what you would rather it have been your mind
does not know anything other than what we feed it feed and integrate more
positive thoughts and actions into your routine to possibly see a positive
change a change for the better this video could be beneficial for you  negotiating with inner critic",1,1,1100,0.7258525958220774,0.2741474041779226,F
549,376,im dealing with imposter syndrome in graduate school i know that by all accounts i am a phenomenal graduate student and that i am wellpublished i am well liked by students and faculty alike and yet i cannot shake the feeling that im going to be found out as a fraud    how can i get over this feeling,anxiety,it would be very helpful to identify with you eventual pattern where the imposter syndrome is more or less present are there specific situations where youve noticed the feelings of im going to be found out as a fraud becoming more strong it seems that shaking this feeling is very important to you in my opinion before shaking that feeling we need to get closer to it and understand its roots if you would like to get closer to the feeling you might consider asking yourself questions such what is the trigger for this feeling how does it feel in the body what is the thought process i engage with after noticing this feeling all the best rossana mag,1,1,650,0.7258397629687008,0.2741602370312991,F
550,2689,"im dealing with imposter syndrome in graduate school  i know that by all accounts i am a phenomenal graduate student and that i am wellpublished  i am well liked by students and faculty alike  and yet i cannot shake the feeling that im going to be found out as a fraud 

how can i get over this feeling",stressworkplace relationshipsanxiety,it would be very helpful to identify with you eventual pattern where the imposter syndrome is more or less present are there specific situations where youve noticed the feelings of im going to be found out as a fraud becoming more strong it seems that shaking this feeling is very important to you in my opinion before shaking that feeling we need to get closer to it and understand its roots if you would like to get closer to the feeling you might consider asking yourself questions such what is the trigger for this feeling how does it feel in the body what is the thought process i engage with after noticing this feeling all the best rossana mag,1,1,650,0.7258397629687008,0.2741602370312991,F
551,16,"i have so many issues to address i have a history of sexual abuse im a breast cancer survivor and i am a lifetime insomniac    i have a long history of depression and im beginning to have anxiety i have low self esteem but ive been happily married for almost  years
   ive never had counseling about any of this do i have too many issues to address in counseling",depression,you have been through so much  sounds like you are very resilient and how brave of you to consider exploring counseling for the first time based on what you shared i would encourage you to seek out a therapist who specializes in trauma which can often show up as depressive and anxiety symptoms and sleep disturbance later on in life you do not have too many issues to explore often times people come to counseling with multiple things they want to focus on a good therapist will take the time to help you sift through the topics youd like to address see how they might be connected and help you work through them best of luck in your journey to greater mental wellness,1,1,669,0.7255483678407366,0.2744516321592634,F
552,1439,my boyfriend is in ireland for  days and i am an emotional wreck,relationships,it sounds like you and your boyfriend are very close  do you typically spend most of your time together  if so it may be important to reflect on how you feel when you are apart  if any separation is difficult you may need to examine why  think about what it is that you miss and what you are anxious upset or worried about  if you examine the causes of your distress you likely will experience some relief   it is important to learn how to be happy when you are alone it will only improve the way you feel when you are with your boyfriend,1,1,538,0.7253959174538999,0.2746040825461001,F
553,1182,my grandma and brother both passed away  years ago and sometimes at night i just cant stop crying while thinking about the good memories we had but wont have ever again i cant sleep at night when the memories and tears come ill be fine all day then at nightboom its like waterfalls from my eyes why cant i stop crying,griefandloss,its good to know you are reminiscing about good memories  the sadness and crying is normal when you are missing a loved one  you are noticing that grief changes it doesnt just stop  you have recognized that there will be moments in life that you will want to have shared with your brother and grandma and it just seems unfair that you cannot  i often find that when someone is stuck in the place you are it is a result of unfinished business and in your case it appears unfinished futures  a professional versed in grieving and its intricacies can guide you to navigate through this and lessen the intensity that you experience  as life goes on there will be many moments that you will have wished they were present but those moments do not have to bring you such intense emotion  seek some help you wont regret it,1,1,814,0.725290677543359,0.274709322456641,F
554,1522,im a guy if i dont like girls nor do i like guys does that mean im gay,lgbtq,it doesnt sound like you are finding yourself attracted to anyone  it could mean that you just havent connected with anyone you find attractive or that you are asexual  essentially not oriented toward anyone  i would suggest doing some reading on asexuality and see if it connects to how you feel,1,1,296,0.7250515610140083,0.2749484389859917,F
555,1413,i have suffered many things at home and school we never went to the doctor to diagnose depression or anything like that but i always feel like a part of my heart is missing i try to fill it in with objects or in this case a woman,relationships,there are a lot of ways to look at this it sounds as if there is a part of you that is looking for support i wonder what it is that you feel when youre not in a relationshipbecause of the way you asked the question im getting the impression that you are referring to romantic relationships i wonder if you have close friendships that could form a network to help with this when you are not romantically involved with someone even when you are in a relationship with a romantic partner having friends is still an important elementi wonder if you could also notice what changes for you inside of yourself as far as emotions when you move from not being in a relationship to being in oneperhaps you could take a look at what you value about yourselfin general it is natural for people to want to be in relationships with others in this case relationship has many meanings and degrees most of us enjoy sharing elements of our days thoughts feelings etc with someone else who we trust and care about  also hoping they care about us in return,1,1,1036,0.725013121281159,0.274986878718841,F
556,1508,after  years of being straight how could i now find myself interested in people of the same sex i have had a few same sex encounters of my own doing,lgbtq,during these encounters did you feel safe accepted where you able to experience something new in your life it is natural to feel attraction to all people as young children we love everyone it was as we got older that the social constructs had us make a choice it could have been that you were always attracted to the same sex but now are allowing yourself to feel and explore but also know that life is interesting as we grow and mature we find that we like things we never liked before things we said we would never do now seem appealing what is the story you are telling yourself about having these interests try to not overthink your attractions see where they take you you are on a journey to discover yourself,1,1,714,0.7249824071236317,0.2750175928763682,F
557,1737,"how do you know you have the right therapist for you
 how would i know how to train my therapist to be able to give me what i need from treatment",counselingfundamentals,choosing the right therapist can sometimes feel a bit overwhelming i know many people come to therapy with hesitations and potential fears but a therapist should be there to help you along the way and support you as you build a trusting and collaborative relationship you wont have to train your therapist to give you what you need through open dialogue and feedback you and your therapist together can determine what works best for you but do remember that being able to trust your therapist to guide and support you is key so if youre having a hard time connecting with your therapist after  sessions you will want to bring it up to them so you can discuss any barriers and if needed request a referral for another therapist,1,1,726,0.7248496036373779,0.275150396362622,F
558,113,"i tried telling my husband i was depressed and he ignored me he said youre always sad or depressed and he picked up his phone and ignored me i said please dont exaggerate that isnt true and he said whatever babe you just want to be sad
   how can i get through to him so he will take me seriously",depression,thats so tough that you are feeling unheard and unsupported in your marriage  depression is already a grueling experience and doing it alone can feel miserableits hard to know what will get through to him because i dont know a lot about your dynamic  has there been a time in the past he has listened to you  does he tend to feel responsible for your emotions whether or not that pressure comes from you  men by nature tend to be fixers more so than women  he may feel as if you are asking him to fix you when in reality you just want his support  could defining what you are looking for helpit sounds like what you really want is to be validated by him  sometimes clearly defining your needs can send a message that you arent out to prove how you feelyou just want your emotions heard that doesnt mean he will respond the way you want but voicing your needs is so important in any relationshipthe other option here is of course marriage therapy  men do tend to shy away from this option but it could help with the communication pieceno matter his responses keep taking care of you  you are obviously dedicated to getting your needs met which is a wonderful way to try to help yourself,1,1,1185,0.7248452326717109,0.2751547673282891,F
559,1568,sometimes when i look at my pet cat i think about how innocent he is and how somebody could hurt or kill him it makes me sad because i love him but i always think about how helpless he is thereve even been splitseconds where i felt almost tempted to kick him followed by shame and guilt,behavioralchange,a lot of different things could be happening here do you feel angry or sad or anxious when you think about how helpless he is if you have not actually kicked him then i would encourage you to look at feelings other than guilt since you did not hurt him what else is thereit would probably be very helpful to talk with a therapist about the specifics of this so that you can see what else is happening for you it could be that you feel safe with your cat so strong emotions come up because you feel safe,1,1,502,0.724799864032313,0.2752001359676869,F
560,855,i was born a girl but i want to be a boy because of my religion i cant tell my family i know they wont accept me what do i do,spirituality,i encourage you to reach out to a counselor and get support they can help you navigate your own feelings and talk to you about how you can talk to your family there are resources for you and for them and i see that some of the other counselors here have shared those resources with you we dont know for sure how your family will react if and when you talk to them however it is important to consider how not telling them is limiting your life and the expression of your preferred gender my concern is for you and how this might be having an impact on you working with a therapist might give you some insights into how you might tell your family it might create an opportunity for you to also tell them with the assistance of a professional ultimately you know what is best for you and telling them is your decision and i encourage you to weigh out all the options with a therapist i wish you the best of luck,1,1,908,0.7247808930245969,0.2752191069754031,F
561,729,ive been with the mother of my child for years,selfesteem,i would think that you hold little self worth and feel that you are not worthy of better  i would suggest that you get to know yourself   what do you need in a relationship  what is holding you to this relationship other than your child  what have gone on in the relationship that makes you think or feel you deserve such disrespect  just a few questions to ask yourself,1,1,370,0.7246918394016783,0.2753081605983217,F
562,1529,ive recently thought that i could be transgender but ive never had the mind of a girl,lgbtq,hello frostproofthinking about becoming transgender and being transgender are slightly different  this is a topic that is best discussed with a therapist that specializes in lgbtq issues  from what you have written it sounds as if you still have some confusion as to where you fit in with the labeling system  while labels provide a means to quickly identify and classify they can also feel restrictive or confining  instead of focusing on fitting into a specific classification explore who you are as a person and celebrate your positive qualities and those things that make you uniquely you  there are many options for you to find a therapist and etherapy is also an option  you can try breakthrough an online service   here is some reading for refection that you may find helpful  yin yang woman man httpdldbzejvk  what does it mean to be a woman or a man,1,1,858,0.7239665420929456,0.2760334579070543,F
563,1284,any time my family and friends are in an altercation im the one who steps in im the one they call to fight for them i do this even though i have a tough time trusting the people im fighting for im only in my early s,familyconflict,you could be protective because of things that happened in your past or in the past of the people that you are protecting a lot of us have natural instincts that we do not want other people to be in pain for other people conflict is just hard to watch andor listen toas for having a tough time trusting them that could also relate to past events between you and these other people or it could relate to the conflict that you mentioned it can be difficult to trust someone deeply when you dont know when the next big fight or argument is going to startthe next time you step in for someone consider asking yourself what is making you do that what are you feeling in the moment,1,1,675,0.7239274042508981,0.276072595749102,F
564,1318,my husband doesnt trust me for some past we had i know all marriages have their ups and downs but sometimes i feel i am getting tired of the same thing over and over that i am messing around which i am not,marriage,it is incredibly frustrating to not be trusted when you know you are doing nothing wrong if the lack of trust on your husbands end has to do with something you did in the past then be patient and give it time once trust is broken it takes time and effort to gain it back try seeing the situation from your husbands perspective as often times looking at situations from different angles gives us new understanding and insight remember that you cant change how he feels but you can help him to regain the trust by asking him what he needs and responding to his needs as best you can seeing a couples counselor is never a bad idea and it would also be beneficial for you and oryour husband to seek out individual therapy there may be other unknown factors that you are unaware of that are contributing to the trust issues and inability to resolve them hope everything works out for you,1,1,882,0.7237275085865158,0.2762724914134842,F
565,421,i often get the feeling that im being watched like video cameras are hidden wherever i am even at home i feel like people can see all that i do and are reading my thoughts things i read or hear on the radio seem to be about or meant for me and people are talking about me when they whisper,anxiety,it sounds like you are feeling pretty overwhelmed with worry about being continuously monitored with no privacy even in your own mind and as if people are constantly saying things about you in whispers on in the media its hard to say from a post online what is at the root of this experience but you may be able to get insight into that as well as develop ways of coping with the distress of feeling this way with the help of a good therapist there is no pill or technique that can guarantee that this experience will go away though it might however there are things that you can do so that you can understand it better and so that it does not have such an impact on your ability to lead a satisfy life,1,1,702,0.7233944812387374,0.2766055187612626,F
566,881,"there are issues from my past that have me very heavily burdened in my heart ive been torn for so many years and i need help so i can move on with my life
   i experienced trauma when i was  years old and i did come out about it until i was 
   now i know this is whats holding me back on my happiness ive met a very loving and caring man but because im holding on to these things from my past im pushing him away
   how can i get my life back",trauma,you are so brave to come out and talk about your trauma i hope it started helping you with your healing process i think you have good instinct often past especially past trauma can hold us back in areas we arent even aware of since you have spent so much time trying to compensate and feel ok its important to continue to seek the right therapist to help you process your trauma identify triggers and work through them once you start doing this hard work you will start to feel better and it wont affect your life as much as it is today if you are comfortable i would share what you can with your current partner even if its just to say that you have experienced trauma in your past this way it will help your partner be more empathetic and understand that you are trying to work through it but it will take time,1,1,812,0.7228922932172848,0.2771077067827152,F
567,1327,that phrase makes me crazy it happens anytime i point out something to my husband that he needs to change such as looking up from his ipad long enough for me to tell him the grandbaby almost pulled the shelf unit over or explaining to him that i got all the things he needs to bake a pie another example is when he opens the front door the dog runs out if he doesnt pick him up over and over again he lets the dog run out and i am afraid he will get hit by a car,marriage,its hard to say what is okay and what is not okay as it depends on what you and your husband feel is appropriate in your relationship if you are feeling like you need to walk on eggshells or that you cant speak your mind and say how you feel then that sounds like a problem i would recommend having an open discussion with your husband about communication between the two of you in general do this during a time when there is little or no conflict and emotions are not heightened let him know how you feel and give him specific ideas of how you would like him to respond instead of saying enough additionally try and see his perspective and understand why he shuts you down perhaps he feels like he is being told what to do constantly or that he gets little positive feedback from you an open dialogue about how to discuss issues going forward will likely help seeing a couples therapist will also greatly assist with teaching better communication skills and seeing if there are underlying issues that need resolution best of luck to you guys,1,1,1042,0.7226947097314811,0.2773052902685189,F
568,1847,how does a person start the counseling process,counselingfundamentals,approaching a counselor can seem intimidating at first but most mental health professionals want to help you feel safe and heard  you can often find counselors using search engines like counselchat or psychology today  these websites allow you to get to know therapists before you take the next step  these days counselors have websites where you can learn even more  these websites usually have clear instructions for contact  typically you can reach out via phone or email to request a consultation  during a consultation call you can ask the therapist questions about their credentials and areas of expertise  if you feel like you connect you can schedule a first session where you will tell them more about yourself and why you are seeking therapy  the thing to remember is that therapists want you to reach out to them and they are happy to be approached for support  good luck,1,1,882,0.722634196816522,0.277365803183478,F
569,410,"when im in large crowds i get angry and i just cant deal with people i dont really like other people i prefer animals they make me nervous and scared
   i lay awake at night thinking and having conversations in my head and i almost always end up making myself feel terrible and crying i have more conversions in my head than i do with actual people    i dont know whats wrong with me and why i feel this way what should i do",anxiety,"i am very sorry to hear that you are going through this
while animals can be a wonderful way to experience emotional support you may
want to consider opening up to a life coach or therapist to discuss some of
your concerns you are not alone and many people are experiencing very similar
anxieties a life coach or professional therapist could help to guide you
through these emotions and refer you to additional professional help if needed
it sounds as though you want to address some of these issues by first asking
the question finding additional support from a trained professional whom you
feel comfortable with could be the best way to get the help that you need i
wish you the best of luck on your journey",1,1,710,0.7225560290585198,0.2774439709414802,F
